Courtyard Boston Logan Airport,433693222,Service,1
Courtyard Boston Logan Airport,433693222,Location,1
Courtyard Boston Logan Airport,433403531,Value,3
Courtyard Boston Logan Airport,433403531,Service,4
Courtyard Boston Logan Airport,432463492,Service,3
Courtyard Boston Logan Airport,432463492,Rooms,4
Courtyard Boston Logan Airport,431671441,Value,3
Courtyard Boston Logan Airport,431671441,Service,5
Courtyard Boston Logan Airport,431671441,Location,4
Courtyard Boston Logan Airport,430677144,Service,4
Courtyard Boston Logan Airport,430677144,Rooms,3
Courtyard Boston Logan Airport,430641256,Sleep Quality,4
Courtyard Boston Logan Airport,430641256,Service,4
Courtyard Boston Logan Airport,430641256,Location,4
Courtyard Boston Logan Airport,428889766,Value,3
Courtyard Boston Logan Airport,428889766,Service,5
Courtyard Boston Logan Airport,428211042,Value,3
Courtyard Boston Logan Airport,428211042,Sleep Quality,3
Courtyard Boston Logan Airport,428211042,Service,4
Courtyard Boston Logan Airport,428193102,Value,4
Courtyard Boston Logan Airport,428193102,Service,4
Courtyard Boston Logan Airport,428193102,Rooms,4
Courtyard Boston Logan Airport,427748653,Value,3
Courtyard Boston Logan Airport,427748653,Service,5
Courtyard Boston Logan Airport,427748653,Rooms,3
Courtyard Boston Logan Airport,426789600,Value,5
Courtyard Boston Logan Airport,426789600,Sleep Quality,5
Courtyard Boston Logan Airport,426789600,Service,5
Courtyard Boston Logan Airport,426479805,Value,4
Courtyard Boston Logan Airport,426479805,Service,5
Courtyard Boston Logan Airport,426479805,Rooms,4
Courtyard Boston Logan Airport,425522134,Value,1
Courtyard Boston Logan Airport,425522134,Service,1
Courtyard Boston Logan Airport,423349623,Sleep Quality,4
Courtyard Boston Logan Airport,423349623,Service,4
Courtyard Boston Logan Airport,423349623,Rooms,2
Courtyard Boston Logan Airport,423204492,Service,5
Courtyard Boston Logan Airport,423204492,Location,5
Courtyard Boston Logan Airport,423204492,Rooms,5
Courtyard Boston Logan Airport,422765285,Service,3
Courtyard Boston Logan Airport,422765285,Rooms,3
Courtyard Boston Logan Airport,421742402,Service,4
Courtyard Boston Logan Airport,421742402,Rooms,3
Courtyard Boston Logan Airport,421616734,Value,5
Courtyard Boston Logan Airport,421616734,Service,5
Courtyard Boston Logan Airport,421616734,Location,5
Courtyard Boston Logan Airport,421036057,Value,1
Courtyard Boston Logan Airport,421036057,Service,3
Courtyard Boston Logan Airport,421036057,Location,3
Courtyard Boston Logan Airport,420657187,Service,3
Courtyard Boston Logan Airport,420657187,Location,4
Courtyard Boston Logan Airport,419237401,Sleep Quality,1
Courtyard Boston Logan Airport,419237401,Service,5
Courtyard Boston Logan Airport,419237401,Location,2
Courtyard Boston Logan Airport,417742546,Value,5
Courtyard Boston Logan Airport,417742546,Service,4
Courtyard Boston Logan Airport,417742546,Location,4
Courtyard Boston Logan Airport,417686515,Value,4
Courtyard Boston Logan Airport,417686515,Sleep Quality,3
Courtyard Boston Logan Airport,417686515,Service,5
Courtyard Boston Logan Airport,416516266,Sleep Quality,4
Courtyard Boston Logan Airport,416516266,Service,4
Courtyard Boston Logan Airport,416516266,Rooms,4
Courtyard Boston Logan Airport,415924843,Sleep Quality,4
Courtyard Boston Logan Airport,415924843,Service,3
Courtyard Boston Logan Airport,415924843,Rooms,3
Courtyard Boston Logan Airport,412814657,Service,5
Courtyard Boston Logan Airport,412814657,Rooms,5
Courtyard Boston Logan Airport,409574228,Sleep Quality,4
Courtyard Boston Logan Airport,409574228,Service,4
Courtyard Boston Logan Airport,409574228,Rooms,4
Courtyard Boston Logan Airport,409076735,Service,1
Courtyard Boston Logan Airport,409076735,Location,1
Courtyard Boston Logan Airport,409076735,Rooms,1
Courtyard Boston Logan Airport,408973121,Sleep Quality,5
Courtyard Boston Logan Airport,408973121,Service,3
Courtyard Boston Logan Airport,405299776,Value,4
Courtyard Boston Logan Airport,405299776,Sleep Quality,3
Courtyard Boston Logan Airport,405299776,Service,3
Courtyard Boston Logan Airport,404713017,Value,2
Courtyard Boston Logan Airport,404713017,Sleep Quality,3
Courtyard Boston Logan Airport,404713017,Service,4
Courtyard Boston Logan Airport,402250587,Value,1
Courtyard Boston Logan Airport,402250587,Service,2
Courtyard Boston Logan Airport,401464081,Value,3
Courtyard Boston Logan Airport,401464081,Service,5
Courtyard Boston Logan Airport,401464081,Location,5
Courtyard Boston Logan Airport,400194486,Sleep Quality,4
Courtyard Boston Logan Airport,400194486,Service,2
Courtyard Boston Logan Airport,400194486,Rooms,3
Courtyard Boston Logan Airport,400056036,Value,3
Courtyard Boston Logan Airport,400056036,Service,3
Courtyard Boston Logan Airport,400056036,Location,4
Courtyard Boston Logan Airport,396986421,Sleep Quality,4
Courtyard Boston Logan Airport,396986421,Service,4
Courtyard Boston Logan Airport,396986421,Rooms,4
Courtyard Boston Logan Airport,396327151,Value,3
Courtyard Boston Logan Airport,396327151,Service,4
Courtyard Boston Logan Airport,396327151,Location,2
Courtyard Boston Logan Airport,394857863,Sleep Quality,3
Courtyard Boston Logan Airport,394857863,Service,1
Courtyard Boston Logan Airport,394857863,Location,3
Courtyard Boston Logan Airport,391541547,Sleep Quality,3
Courtyard Boston Logan Airport,391541547,Service,4
Courtyard Boston Logan Airport,391541547,Rooms,3
Courtyard Boston Logan Airport,389082289,Sleep Quality,1
Courtyard Boston Logan Airport,389082289,Service,2
Courtyard Boston Logan Airport,389082289,Rooms,1
Courtyard Boston Logan Airport,384115161,Value,4
Courtyard Boston Logan Airport,384115161,Service,4
Courtyard Boston Logan Airport,383179193,Sleep Quality,3
