Kimpton Onyx Hotel,433796310,Value,3
Kimpton Onyx Hotel,433796310,Service,4
Kimpton Onyx Hotel,433796310,Rooms,3
Kimpton Onyx Hotel,433709596,Value,5
Kimpton Onyx Hotel,433709596,Service,5
Kimpton Onyx Hotel,432440576,Sleep Quality,4
Kimpton Onyx Hotel,432440576,Service,2
Kimpton Onyx Hotel,432440576,Rooms,3
Kimpton Onyx Hotel,430146149,Service,5
Kimpton Onyx Hotel,430146149,Rooms,5
Kimpton Onyx Hotel,430018985,Service,4
Kimpton Onyx Hotel,430018985,Rooms,3
Kimpton Onyx Hotel,428428809,Sleep Quality,4
Kimpton Onyx Hotel,428428809,Service,4
Kimpton Onyx Hotel,428428809,Rooms,4
Kimpton Onyx Hotel,427636476,Value,1
Kimpton Onyx Hotel,427636476,Service,2
Kimpton Onyx Hotel,427636476,Location,3
Kimpton Onyx Hotel,427322637,Sleep Quality,4
Kimpton Onyx Hotel,427322637,Service,4
Kimpton Onyx Hotel,426354656,Sleep Quality,2
Kimpton Onyx Hotel,426354656,Service,4
Kimpton Onyx Hotel,426354656,Rooms,2
Kimpton Onyx Hotel,425505538,Service,5
Kimpton Onyx Hotel,425505538,Location,5
Kimpton Onyx Hotel,423524691,Sleep Quality,5
Kimpton Onyx Hotel,423524691,Service,5
Kimpton Onyx Hotel,422932129,Value,4
Kimpton Onyx Hotel,422932129,Service,5
Kimpton Onyx Hotel,422932129,Rooms,4
Kimpton Onyx Hotel,422170937,Service,5
Kimpton Onyx Hotel,422170937,Location,5
Kimpton Onyx Hotel,419419401,Value,3
Kimpton Onyx Hotel,419419401,Service,5
Kimpton Onyx Hotel,419419401,Location,5
Kimpton Onyx Hotel,417619885,Sleep Quality,3
Kimpton Onyx Hotel,417619885,Service,5
Kimpton Onyx Hotel,417619885,Rooms,4
Kimpton Onyx Hotel,417332164,Sleep Quality,3
Kimpton Onyx Hotel,417332164,Service,4
Kimpton Onyx Hotel,417332164,Location,5
Kimpton Onyx Hotel,415414075,Service,5
Kimpton Onyx Hotel,415414075,Rooms,5
Kimpton Onyx Hotel,412953162,Value,5
Kimpton Onyx Hotel,412953162,Service,5
Kimpton Onyx Hotel,412933711,Service,5
Kimpton Onyx Hotel,412933711,Location,5
Kimpton Onyx Hotel,412933711,Rooms,5
Kimpton Onyx Hotel,411393366,Service,5
Kimpton Onyx Hotel,411393366,Rooms,4
Kimpton Onyx Hotel,411151870,Value,4
Kimpton Onyx Hotel,411151870,Service,5
Kimpton Onyx Hotel,411151870,Location,3
Kimpton Onyx Hotel,408728484,Value,5
Kimpton Onyx Hotel,408728484,Sleep Quality,5
Kimpton Onyx Hotel,408728484,Service,5
Kimpton Onyx Hotel,406771653,Service,4
Kimpton Onyx Hotel,406771653,Location,4
Kimpton Onyx Hotel,406771653,Rooms,1
Kimpton Onyx Hotel,406697767,Sleep Quality,4
Kimpton Onyx Hotel,406697767,Service,5
Kimpton Onyx Hotel,406236240,Value,5
Kimpton Onyx Hotel,406236240,Service,5
Kimpton Onyx Hotel,405283372,Sleep Quality,5
Kimpton Onyx Hotel,405283372,Service,5
Kimpton Onyx Hotel,405283372,Location,5
Kimpton Onyx Hotel,401408799,Value,5
Kimpton Onyx Hotel,401408799,Service,5
Kimpton Onyx Hotel,400907601,Value,5
Kimpton Onyx Hotel,400907601,Service,5
Kimpton Onyx Hotel,400907601,Location,5
Kimpton Onyx Hotel,400507064,Sleep Quality,5
Kimpton Onyx Hotel,400507064,Service,5
Kimpton Onyx Hotel,400507064,Location,5
Kimpton Onyx Hotel,399787559,Service,5
Kimpton Onyx Hotel,399787559,Rooms,5
Kimpton Onyx Hotel,398629883,Sleep Quality,5
Kimpton Onyx Hotel,398629883,Service,4
Kimpton Onyx Hotel,396416671,Service,5
Kimpton Onyx Hotel,396416671,Location,4
Kimpton Onyx Hotel,396416671,Rooms,4
Kimpton Onyx Hotel,392844826,Service,5
Kimpton Onyx Hotel,392844826,Location,5
Kimpton Onyx Hotel,392844826,Rooms,4
Kimpton Onyx Hotel,392191914,Sleep Quality,5
Kimpton Onyx Hotel,392191914,Service,5
Kimpton Onyx Hotel,392191914,Location,4
Kimpton Onyx Hotel,392123968,Service,4
Kimpton Onyx Hotel,392123968,Location,5
Kimpton Onyx Hotel,392123968,Rooms,4
Kimpton Onyx Hotel,390093650,Service,5
Kimpton Onyx Hotel,390093650,Location,5
Kimpton Onyx Hotel,390093650,Rooms,4
Kimpton Onyx Hotel,389425670,Service,5
Kimpton Onyx Hotel,389425670,Location,5
Kimpton Onyx Hotel,389425670,Rooms,5
Kimpton Onyx Hotel,388163669,Value,4
Kimpton Onyx Hotel,388163669,Service,4
Kimpton Onyx Hotel,388163669,Location,4
Kimpton Onyx Hotel,386044202,Sleep Quality,3
Kimpton Onyx Hotel,386044202,Service,4
Kimpton Onyx Hotel,386044202,Location,3
Kimpton Onyx Hotel,385115644,Value,5
Kimpton Onyx Hotel,385115644,Service,4
Kimpton Onyx Hotel,385115644,Location,5
Kimpton Onyx Hotel,381603200,Value,4
Kimpton Onyx Hotel,381603200,Service,5
Kimpton Onyx Hotel,381603200,Location,4
Kimpton Onyx Hotel,381332291,Service,4
Kimpton Onyx Hotel,381332291,Rooms,2
Kimpton Onyx Hotel,378589736,Service,5
Kimpton Onyx Hotel,378589736,Rooms,5
Kimpton Onyx Hotel,376137517,Sleep Quality,5
Kimpton Onyx Hotel,376137517,Service,5
Kimpton Onyx Hotel,376137517,Rooms,3
Kimpton Onyx Hotel,375647533,Sleep Quality,4
Kimpton Onyx Hotel,375647533,Service,4
Kimpton Onyx Hotel,375647533,Location,4
Kimpton Onyx Hotel,374424170,Sleep Quality,4
Kimpton Onyx Hotel,374424170,Service,1
Kimpton Onyx Hotel,374424170,Rooms,3
Kimpton Onyx Hotel,373903663,Value,5
Kimpton Onyx Hotel,373903663,Sleep Quality,5
Kimpton Onyx Hotel,373903663,Service,5
Kimpton Onyx Hotel,373500145,Sleep Quality,5
Kimpton Onyx Hotel,373500145,Service,5
Kimpton Onyx Hotel,372888717,Sleep Quality,4
Kimpton Onyx Hotel,372888717,Service,5
Kimpton Onyx Hotel,372888717,Rooms,4
Kimpton Onyx Hotel,370198363,Service,5
Kimpton Onyx Hotel,370198363,Location,5
Kimpton Onyx Hotel,369611247,Service,2
